-1.085191179299727082e-04,2.916150551754981279e-04,3.681401431094855070e-04,6.026549963280558586e-04,1.601961441338062286e-03,1.476008328609168530e-03,1.692821970209479332e-03,2.914738375693559647e-03,3.333664790261536837e-04,3.358592221047729254e-05,7.042926736176013947e-04,8.775862515904009342e-04,2.069732872769236565e-03,-1.130765303969383240e-03,9.545186767354607582e-04,5.725648370571434498e-04,3.218351630493998528e-04,1.845851889811456203e-03,-9.544039494358003139e-05,3.096538595855236053e-03,-6.676879711449146271e-04,1.147820381447672844e-03,-1.626766024855896831e-04,9.636107715778052807e-04,-1.645825104787945747e-03,-1.728246919810771942e-03,5.548728513531386852e-04,1.388202072121202946e-03,2.776921261101961136e-03,-3.665109397843480110e-04,1.330042257905006409e-03,2.156528644263744354e-03,2.433032728731632233e-03,-1.725108304526656866e-04,-3.090900136157870293e-03,3.301738179288804531e-04,-1.199207152239978313e-03,2.112178830429911613e-03,-2.136245137080550194e-03,-1.222135906573385000e-04,-8.163742604665458202e-04,8.916821680031716824e-04,-3.751430427655577660e-03,3.785571316257119179e-03,1.140696229413151741e-03,1.359133515506982803e-03,-9.767006849870085716e-04,-7.525721593992784619e-05,1.650998601689934731e-03,2.048360416665673256e-03
1.634210057090967894e-04,-5.517292302101850510e-04,-1.633502659387886524e-03,-1.678578671999275684e-03,-2.271452220156788826e-03,-7.753123645670711994e-04,1.006953301839530468e-03,-2.950017515104264021e-04,-1.928972778841853142e-03,6.726486608386039734e-04,6.737193907611072063e-04,1.085863099433481693e-03,1.159713254310190678e-03,-1.047301921062171459e-03,-1.225890009663999081e-03,-1.262695179320871830e-03,2.360165584832429886e-03,-1.650036865612491965e-04,-3.492142073810100555e-03,-1.235822914168238640e-03,5.271843401715159416e-04,1.329350518062710762e-03,8.292893180623650551e-04,-6.205685785971581936e-04,-8.879106608219444752e-04,8.180813747458159924e-04,1.473393876949558035e-05,-1.895181136205792427e-03,2.855662314686924219e-04,2.208930905908346176e-03,9.141970076598227024e-04,-2.758007030934095383e-04,2.482070121914148331e-03,1.222366001456975937e-03,2.329939976334571838e-03,-2.260891022160649300e-03,2.646498905960470438e-04,-8.409788133576512337e-04,2.202919917181134224e-03,-1.917947200126945972e-03,5.500440602190792561e-04,1.266905688680708408e-03,-2.925182692706584930e-03,2.558038802817463875e-03,2.128783380612730980e-03,9.865338215604424477e-04,9.374761139042675495e-04,-1.047557452693581581e-03,6.921687163412570953e-04,-4.430169065017253160e-04
7.708899211138486862e-04,-9.186451206915080547e-04,1.503655454143881798e-03,-1.067009288817644119e-03,3.006264450959861279e-04,-3.517790173646062613e-04,2.400583907729014754e-04,-1.038913149386644363e-03,-1.686831674305722117e-04,-2.560327528044581413e-03,1.019853982143104076e-03,-1.329498481936752796e-03,7.911748252809047699e-04,-2.775644883513450623e-03,-1.260212040506303310e-03,3.590072738006711006e-04,-3.391601203475147486e-04,6.147590465843677521e-04,2.101645513903349638e-04,-2.177290385589003563e-03,-6.045668269507586956e-04,2.375629032030701637e-03,-9.493932011537253857e-04,6.330349133349955082e-04,1.788916531950235367e-03,1.311899744905531406e-03,-1.245446270331740379e-03,3.790688060689717531e-04,-6.324021378532052040e-04,5.276129231788218021e-04,7.464963127858936787e-04,1.220293692313134670e-03,1.074287807568907738e-03,1.216266304254531860e-03,-8.615867118351161480e-04,8.201897144317626953e-04,9.437877452000975609e-04,1.017225091345608234e-03,8.046174771152436733e-04,-1.466764078941196203e-04,-1.756844110786914825e-03,6.633005104959011078e-04,-4.928621929138898849e-04,1.634581829421222210e-03,8.537980029359459877e-04,2.210087608546018600e-03,1.051999977789819241e-03,1.073741004802286625e-03,-1.939215231686830521e-03,2.387461252510547638e-03
4.818739253096282482e-04,3.175573074258863926e-04,3.803513245657086372e-04,4.922064254060387611e-04,-2.079860307276248932e-03,-7.555224001407623291e-04,-8.276798180304467678e-04,8.453842747258022428e-05,-8.227392099797725677e-04,4.683836596086621284e-04,-4.835737054236233234e-04,-1.452661817893385887e-04,2.016582759097218513e-03,-1.012579072266817093e-03,-1.522922073490917683e-03,-1.294826215598732233e-04,-1.634196378290653229e-03,1.159052844741381705e-04,6.509958766400814056e-04,2.814112522173672915e-04,1.199722639285027981e-03,1.783649902790784836e-03,2.016051672399044037e-03,3.578242321964353323e-04,-3.446298069320619106e-04,-6.946368375793099403e-04,-9.906581835821270943e-04,-1.363090996164828539e-04,-2.081876154989004135e-03,1.075181178748607635e-03,2.552536316215991974e-03,-4.779002047143876553e-04,4.647094465326517820e-04,1.743548666127026081e-03,-1.524738268926739693e-03,3.867827472276985645e-04,6.600717315450310707e-04,-3.462274253251962364e-05,1.062156748957931995e-03,-2.955502714030444622e-04,-2.402945654466748238e-03,-5.541819846257567406e-04,-1.615037443116307259e-03,-3.930446400772780180e-04,1.457950100302696228e-03,-3.060066374018788338e-04,5.234108539298176765e-04,9.319022647105157375e-04,-4.498424532357603312e-04,1.556492992676794529e-03
6.563158822245895863e-04,9.928399231284856796e-04,-5.784891982330009341e-06,2.934058647952042520e-05,7.653226493857800961e-04,-1.151079995906911790e-04,2.016311744228005409e-03,8.141508442349731922e-04,-1.075752428732812405e-03,-3.452325472608208656e-04,-7.054219604469835758e-04,6.515791174024343491e-04,1.059738104231655598e-03,-2.900832332670688629e-03,1.589581603184342384e-03,-9.771304903551936150e-04,-6.442869780585169792e-04,1.550966990180313587e-03,-4.144025442656129599e-04,3.508425550535321236e-03,-5.930023326072841883e-05,-3.644742828328162432e-04,2.053328091278672218e-03,-3.020296862814575434e-04,1.438553499610861763e-05,-1.607176731340587139e-03,3.997389576397836208e-04,4.471945867408066988e-04,2.689794055186212063e-04,3.723617701325565577e-04,4.373719857539981604e-04,-1.322993077337741852e-03,5.259751342236995697e-04,-2.365621272474527359e-03,2.444697543978691101e-03,-2.105573657900094986e-03,-1.968107826542109251e-04,-5.841589154442772269e-05,1.625786651857197285e-03,-4.007019102573394775e-03,-3.052260435651987791e-04,8.084023647825233638e-06,-1.667416072450578213e-04,2.146295504644513130e-03,2.008635783568024635e-04,5.216001300141215324e-04,-2.712788060307502747e-03,7.894214359112083912e-04,3.757705446332693100e-03,2.755425637587904930e-03
-3.791911876760423183e-04,4.107705026399344206e-04,2.495761262252926826e-03,-1.935753389261662960e-03,4.892151337116956711e-03,1.223935862071812153e-03,1.628005877137184143e-03,-1.952900056494399905e-04,-9.595970041118562222e-04,-2.380822552368044853e-03,-4.763940814882516861e-03,5.888293380849063396e-04,-2.585903974249958992e-03,-2.719775307923555374e-03,-4.935165052302181721e-04,2.136956667527556419e-03,-1.231828820891678333e-03,5.583894439041614532e-03,6.819263217039406300e-04,-3.916969057172536850e-03,3.789490554481744766e-03,4.450591281056404114e-03,-5.785627581644803286e-05,2.541168592870235443e-03,-2.419156022369861603e-03,5.809993017464876175e-04,1.508325454778969288e-03,-7.120267837308347225e-04,2.092272741720080376e-03,-1.694965059868991375e-03,-2.424790291115641594e-03,-9.049256332218647003e-04,4.755788540933281183e-04,-4.548360127955675125e-03,-3.368574543856084347e-04,7.610167376697063446e-04,1.545102102681994438e-03,1.541618024930357933e-03,-3.695402061566710472e-03,1.681565772742033005e-04,5.511566996574401855e-04,-1.022214652039110661e-03,-3.012093249708414078e-03,-1.350680482573807240e-03,1.762328902259469032e-03,5.709012621082365513e-04,-2.060105325654149055e-03,1.705386675894260406e-03,-2.447339007630944252e-03,-2.008895855396986008e-03
-2.257253974676132202e-03,-1.078546280041337013e-03,-1.750399707816541195e-03,-1.258002594113349915e-03,-2.165856276405975223e-04,-4.028085386380553246e-04,1.958866050699725747e-04,9.961203904822468758e-04,1.866948092356324196e-03,-6.048420909792184830e-04,2.173377666622400284e-03,8.429738227277994156e-04,-8.172071538865566254e-04,2.600811654701828957e-03,1.254463568329811096e-03,-2.511317841708660126e-03,-6.816483801230788231e-04,9.862266015261411667e-04,8.242419426096603274e-05,-5.107775796204805374e-04,-3.075559216085821390e-04,5.453537451103329659e-04,1.243779319338500500e-03,1.371654449030756950e-03,8.160586585290730000e-04,1.037600566633045673e-03,1.221598708070814610e-03,3.028518985956907272e-03,1.277554547414183617e-04,1.845186692662537098e-03,1.908159931190311909e-03,3.378113615326583385e-04,-1.834458555094897747e-03,2.256210282212123275e-04,6.707902066409587860e-04,2.400987548753619194e-03,-2.963548758998513222e-04,1.677645603194832802e-03,-1.248533837497234344e-03,-2.248029457405209541e-03,-9.154786239378154278e-04,1.345357275567948818e-03,-3.142032946925610304e-04,-7.874253788031637669e-05,-8.734783041290938854e-04,1.656685722991824150e-03,-6.863447651994647458e-06,1.176366466097533703e-03,1.900709117762744427e-03,3.690068144351243973e-03
1.755512203089892864e-03,1.378010376356542110e-03,2.025008667260408401e-03,9.841964347288012505e-04,9.309025481343269348e-04,1.712833880446851254e-03,-2.562416251748800278e-03,1.328796031884849072e-03,9.105868521146476269e-04,4.240693524479866028e-04,-1.013415167108178139e-03,9.007577318698167801e-04,-7.174179772846400738e-04,-1.663711504079401493e-03,4.502395458985120058e-04,2.656599681358784437e-04,-2.248016651719808578e-03,7.736629922874271870e-04,1.553594483993947506e-03,-1.294615329243242741e-03,3.418441337998956442e-04,-1.080952468328177929e-03,-1.640207192394882441e-04,6.034865509718656540e-04,-3.030869702342897654e-04,6.403746083378791809e-04,1.062388109858147800e-04,-1.969757722690701485e-03,8.581884321756660938e-05,-1.925123040564358234e-03,4.923641681671142578e-04,3.952922706957906485e-04,-1.584537822054699063e-04,-3.708196803927421570e-03,6.187606486491858959e-04,1.121211447753012180e-03,8.037617080844938755e-04,-2.212572842836380005e-03,-1.748933806084096432e-03,-2.318959916010499001e-03,2.363944891840219498e-03,3.808679466601461172e-04,-1.545255421660840511e-03,5.064965225756168365e-04,1.979943830519914627e-03,-1.600073068402707577e-03,-1.238556229509413242e-03,1.784746767953038216e-03,-3.504307940602302551e-03,-1.176584511995315552e-03
8.612779201939702034e-04,5.072995554655790329e-04,2.218710491433739662e-03,-2.119321143254637718e-04,-1.011787797324359417e-03,2.243077382445335388e-03,-1.368694589473307133e-03,3.741650289157405496e-05,-8.937271777540445328e-04,-3.872452070936560631e-04,-9.596325689926743507e-04,-6.822437862865626812e-04,-3.555036673787981272e-04,-3.833226626738905907e-03,-1.956942956894636154e-03,3.754954377654939890e-05,-7.805786444805562496e-04,-7.885282975621521473e-04,-1.030934974551200867e-03,-7.754026446491479874e-04,5.521578714251518250e-04,6.375220837071537971e-04,7.957073394209146500e-04,2.017957624047994614e-03,-2.557941188570111990e-04,-1.122573623433709145e-03,-1.789770903997123241e-03,-1.220088102854788303e-03,-1.139278290793299675e-03,9.011708316393196583e-04,6.602080538868904114e-04,2.948155160993337631e-04,4.996958887204527855e-04,-5.978108965791761875e-04,-7.431916310451924801e-04,-7.614365313202142715e-04,4.226652381476014853e-04,6.641497602686285973e-04,-1.561154611408710480e-03,-4.425865132361650467e-03,-7.223727880045771599e-04,-1.956236781552433968e-03,-4.794726555701345205e-04,1.278274226933717728e-03,-3.621308424044400454e-04,3.677428758237510920e-04,1.375471125356853008e-03,1.618398528080433607e-04,-1.347027835436165333e-03,9.033074602484703064e-04
6.476479466073215008e-04,-1.800882280804216862e-03,5.728579708375036716e-04,-9.394442895427346230e-04,1.933988416567444801e-03,1.537628413643687963e-04,6.699294317513704300e-04,2.717167837545275688e-03,-5.270498222671449184e-04,1.613677246496081352e-03,-1.506083877757191658e-03,-1.514797913841903210e-03,7.327002822421491146e-04,-2.320282394066452980e-03,-2.522438764572143555e-03,-1.084767209249548614e-04,-3.983838832937180996e-04,1.142884953878819942e-03,-6.643811939284205437e-04,5.555202369578182697e-04,-8.926867849368136376e-06,7.116765482351183891e-04,-6.813420332036912441e-04,-7.498954073525965214e-04,-1.165164518170058727e-03,-2.347213448956608772e-03,8.259165333583950996e-04,-5.774609744548797607e-04,4.326368682086467743e-03,3.331578627694398165e-04,1.186003675684332848e-03,1.641455921344459057e-03,-1.098829205147922039e-03,-2.376998018007725477e-04,6.700028316117823124e-04,-3.343517528264783323e-05,9.795052028493955731e-05,9.411177015863358974e-04,1.511502632638439536e-04,1.327618490904569626e-03,-2.056333236396312714e-03,-6.570047698915004730e-04,-1.326502650044858456e-03,3.370393766090273857e-03,-1.342090195976197720e-03,2.301809145137667656e-04,-5.809620688523864374e-06,-1.285703503526747227e-03,-1.259370590560138226e-03,-1.198303536511957645e-03
